id,reputation,num_badges,num_answers,num_questions,num_comments,num_accepted_answers,avg_ans_score,avg_ques_score,avg_comm_score,avg_accepted_ans_score,contributing_score
3343528,529,25,8,20,55,1,1.87,3.05,0.11,2.0,1.0
69152,819,37,9,29,28,3,3.67,1.62,0.21,10.67,1.71
2980080,143,19,5,2,19,3,0.4,3.0,0.37,0.33,0.55
448016,2925,57,21,21,52,5,10.86,4.05,0.38,10.2,3.88
576660,793,42,7,23,63,6,4.43,2.52,0.06,5.17,1.25
4651918,126,9,9,1,1,1,1.0,0.0,0.0,0.0,0.75
1626597,653,31,8,55,114,5,1.25,1.29,0.11,1.8,0.56
1976428,101,19,1,6,20,1,0.0,2.67,0.0,0.0,0.57
1752064,1454,26,25,7,43,8,4.24,2.29,0.3,0.88,1.71
5173154,139,12,3,13,19,3,1.0,0.69,0.0,1.0,0.39
3902007,73,7,4,5,16,1,1.0,0.4,0.06,3.0,0.38
78869,206,8,13,1,8,2,1.23,5.0,0.0,3.0,1.13
5007758,44,11,7,7,28,2,0.43,0.0,0.0,0.0,0.07
1394034,467,50,2,36,71,2,2.5,1.86,0.01,2.5,0.7
2395003,121,11,2,17,55,2,1.0,0.24,0.0,1.0,0.11
1388772,121,20,1,12,39,1,2.0,1.17,0.1,0.0,0.38
1493969,1232,21,3,2,14,2,36.33,-0.5,0.0,54.5,10.33
187951,3856,47,71,1,50,39,4.39,0.0,0.22,4.08,2.99
8805131,4,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1740921,20,9,12,5,3,1,0.0,-0.6,0.0,0.0,-0.14
3502930,63,11,1,15,30,1,0.0,0.47,0.0,0.0,0.15
6549935,388,9,18,1,52,7,1.0,0.0,0.21,1.71,0.53
3950926,35,9,2,12,57,1,0.5,-0.25,0.0,1.0,-0.01
1181958,589,22,16,13,22,2,2.19,1.0,0.45,0.0,1.09
1030067,1471,32,23,7,33,7,5.04,1.86,0.18,7.14,2.64
9682562,5,6,1,4,5,1,-1.0,-0.5,0.0,0.0,-0.27
1736993,547,15,23,4,47,6,1.26,1.5,0.06,2.33,0.65
1242646,2899,55,103,6,222,35,1.73,5.0,0.43,2.11,1.03
6652760,18,7,1,3,1,1,1.0,-1.33,0.0,0.0,-0.5
1104483,10598,99,225,14,237,107,3.55,6.21,0.36,6.44,2.85
1931876,523,36,16,9,35,1,1.56,1.11,0.09,1.0,0.64
1208928,100,13,7,4,10,4,0.29,1.0,0.3,0.25,0.4
1723752,389,17,15,2,15,3,1.47,0.5,0.27,5.33,1.23
1334769,381,17,10,21,68,3,1.0,1.14,0.07,1.33,0.42
73120,88,18,1,10,11,1,0.0,1.3,0.0,0.0,0.57
1689706,9203,113,213,44,648,79,3.01,2.89,0.27,5.25,1.38
81378,34,6,1,1,1,1,0.0,7.0,0.0,0.0,1.75
9220,451,19,9,8,10,4,2.33,1.13,0.0,3.0,1.35
1045115,131,4,12,1,1,2,0.67,0.0,0.0,2.5,0.81
2144877,321,9,5,3,13,1,4.2,0.0,0.08,0.0,1.0
2721480,177,17,7,2,18,4,0.57,1.0,0.39,1.0,0.55
294042,35,9,1,4,4,1,1.0,1.0,0.0,1.0,0.6
1779387,379,29,10,14,23,3,1.4,1.64,0.04,3.0,0.94
101219,964,12,18,1,6,5,4.72,1.0,0.0,12.4,4.93
2284278,47,6,1,3,1,1,0.0,2.33,1.0,0.0,1.33
2417983,81,13,10,23,75,8,0.4,-0.09,0.04,0.38,0.07
2022914,535,14,29,1,32,12,0.59,0.0,0.19,0.83,0.45
2814536,980,17,45,5,103,24,1.02,1.4,0.14,1.54,0.59
9514162,85,9,4,8,21,3,0.25,0.0,0.05,0.67,0.11
4975090,799,36,30,58,113,7,0.63,1.1,1.79,0.86,1.4
13405,710,22,24,11,61,1,1.58,3.27,0.2,6.0,0.95
396502,155,18,3,11,10,1,0.0,1.55,0.8,0.0,1.0
4698251,96,9,1,9,14,1,0.0,1.44,0.07,0.0,0.56
2141723,136,12,14,7,31,2,0.36,1.29,0.45,1.0,0.56
2238006,680,15,24,3,33,11,1.92,2.0,0.18,3.09,1.3
924389,352,9,12,1,6,1,1.92,0.0,0.5,0.0,1.3
15937,1215,31,18,8,14,7,1.89,15.75,0.07,3.0,3.87
5238617,150,12,7,2,12,1,0.29,1.0,0.25,2.0,0.41
2219520,131,6,1,1,1,1,0.0,22.0,0.0,0.0,5.5
1760869,23,4,1,3,16,1,0.0,1.33,0.0,0.0,0.19
7578519,149,24,1,17,70,1,0.0,1.47,0.01,0.0,0.29
417513,7465,57,68,1,51,36,9.65,2.0,0.18,14.58,7.64
2192179,991,16,3,8,14,1,26.33,0.5,0.07,0.0,3.23
5296376,115,13,3,19,51,1,0.33,0.89,0.06,0.0,0.28
8995639,968,13,30,2,95,7,0.53,0.5,0.14,1.14,0.28
1084768,66,15,1,22,18,1,0.0,0.41,0.0,0.0,0.21
9581546,405,7,4,1,36,2,1.0,0.0,0.31,0.5,0.37
2704748,86,7,1,1,6,1,0.0,16.0,0.5,0.0,2.11
5685405,168,16,16,31,42,2,0.13,0.58,0.07,0.0,0.25
5236667,578,12,38,1,36,14,0.84,0.0,0.28,1.0,0.63
505938,84,9,1,4,22,1,2.0,2.0,0.14,2.0,0.54
409609,2008,21,28,1,28,10,6.18,0.0,0.32,2.8,3.13
1767841,172,13,5,26,29,2,0.4,0.54,0.14,0.0,0.32
1193707,88,10,1,8,25,1,0.0,1.88,0.16,0.0,0.54
6530221,485,17,21,1,27,6,1.19,0.0,0.15,2.83,0.84
176387,329,15,4,4,6,1,3.25,3.0,1.5,1.0,2.33
1902132,233,18,12,18,56,6,0.75,1.17,0.21,0.83,0.51
2629083,59,7,1,7,7,1,0.0,1.57,0.0,0.0,0.69
3995387,7,4,1,8,9,1,0.0,-1.13,0.0,0.0,-0.47
2920421,253,17,1,24,17,1,10.0,0.83,0.0,0.0,0.7
1902806,68,9,1,1,2,1,2.0,9.0,1.5,0.0,2.8
2832716,429,16,23,4,33,7,0.74,1.25,0.55,1.14,0.72
6253663,151,8,25,1,17,1,0.44,1.0,0.06,1.0,0.32
4608736,522,25,13,26,64,3,2.23,1.12,0.02,7.33,0.76
1161775,222,17,3,5,5,1,2.33,1.2,0.0,3.0,1.14
195720,746,16,20,1,48,12,1.8,0.0,0.1,1.67,0.75
33800,47,4,1,1,1,1,0.0,1.0,0.0,0.0,0.25
2260559,513,20,4,16,23,1,8.5,0.31,0.0,0.0,0.89
1862,51204,330,722,50,644,132,5.27,26.08,1.02,12.25,4.77
5912642,380,19,15,1,23,7,1.0,0.0,0.13,1.57,0.63
2411619,70,10,4,2,31,1,1.25,1.5,0.13,0.0,0.32
2096747,379,32,2,21,53,1,2.0,1.52,0.06,4.0,0.56
2994711,436,22,14,18,99,7,0.93,0.94,0.16,1.0,0.38
2708386,50,9,1,3,2,1,0.0,3.0,0.0,0.0,1.29
238719,1471,80,6,48,34,4,5.0,4.21,0.06,5.0,2.76
1686564,580,39,1,26,39,1,0.0,3.12,0.08,0.0,1.25
8805095,581,19,28,18,147,4,0.89,0.78,0.09,1.25,0.29
8468400,767,39,13,24,34,6,2.46,2.04,0.0,2.17,1.22
2912280,125,11,4,12,13,3,0.75,1.08,0.0,1.0,0.59
19687,6132,70,119,32,87,20,7.39,2.84,0.75,15.6,5.22
331187,141,5,3,1,1,1,4.67,0.0,0.0,0.0,2.33
1550456,1213,57,4,32,37,3,10.5,3.78,0.0,13.0,2.66
772710,106,7,17,3,36,1,0.24,1.67,0.08,0.0,0.21
1814,157,7,8,1,8,1,1.75,0.0,0.25,0.0,0.89
3779184,189,15,10,23,137,4,0.7,0.43,0.19,0.75,0.26
1867125,316,9,24,5,27,8,0.67,0.4,0.19,1.5,0.55
885163,673,20,5,2,12,1,9.6,7.0,1.25,0.0,3.85
117499,4009,82,145,27,298,31,2.15,2.78,0.29,2.9,1.12
975143,633,29,4,10,9,1,6.75,6.2,0.22,1.0,3.83
475039,563,30,4,16,20,1,5.0,2.75,0.1,0.0,1.61
1951865,74,6,13,2,45,2,-0.0,0.0,0.09,1.0,0.1
655237,93,14,2,25,32,1,0.0,0.52,0.0,0.0,0.22
1162747,906,52,5,62,107,2,0.4,2.35,0.06,1.0,0.89
2398959,127,11,17,8,24,3,0.29,0.5,0.04,0.67,0.23
7211137,716,20,6,3,12,3,4.83,2.33,0.75,8.67,2.96
1540745,23,7,1,6,9,1,0.0,0.5,0.0,0.0,0.18
1411733,461,26,5,8,18,2,4.4,1.5,0.06,9.0,1.61
7463256,381,8,18,1,9,10,1.17,1.0,0.22,1.7,1.08
4642963,51,10,1,7,11,1,1.0,0.57,0.0,1.0,0.3
2879652,29,10,1,16,29,1,0.0,-0.06,0.0,0.0,-0.02
1352812,1489,30,100,12,132,23,0.86,1.67,0.1,2.04,0.62
2721072,28,10,1,8,24,1,0.0,0.38,0.04,0.0,0.12
890866,459,11,5,1,2,1,8.2,0.0,0.0,0.0,4.56
221213,24275,198,463,29,624,197,4.59,6.07,0.28,6.15,2.81
675552,12663,134,348,24,232,116,2.91,2.71,0.31,4.36,2.3
2609232,1066,41,3,23,52,1,0.67,7.48,0.1,1.0,2.28
2437872,123,9,7,1,10,1,1.14,0.0,0.2,1.0,0.58
2681376,122,7,4,2,2,2,2.5,0.0,0.0,0.0,1.0
416687,509,15,4,3,20,1,7.5,5.33,1.2,25.0,3.39
1919959,2910,72,84,23,242,47,1.93,1.57,0.3,2.23,0.95
6935905,131,4,9,1,9,1,1.33,0.0,0.11,0.0,0.65
156522,3383,80,129,30,164,14,1.95,1.47,0.68,3.0,1.34
2378649,7046,60,202,23,505,124,1.95,2.57,0.39,2.29,1.09
2964266,78,10,7,21,26,3,0.29,0.29,0.0,0.67,0.18
4329824,410,14,19,8,16,6,0.84,0.63,0.5,1.33,0.76
4860625,381,10,3,1,1,1,9.67,0.0,0.0,0.0,4.83
4038986,1039,29,21,2,9,5,3.14,4.5,0.22,1.6,2.3
1397994,640,20,5,1,9,2,11.2,11.0,0.22,8.5,5.06
8303093,264,19,11,3,33,2,0.18,0.0,0.06,1.0,0.12
1755704,43,9,4,4,6,1,0.5,0.75,0.17,0.0,0.4
1167472,475,14,25,3,21,8,0.6,0.33,0.33,0.63,0.49
1101104,1482,18,1,3,4,1,135.0,0.0,0.0,135.0,30.0
4118249,220,8,6,7,19,2,0.33,1.43,0.53,0.0,0.65
3383751,1570,28,78,13,159,26,0.94,1.15,0.16,1.54,0.56
1726112,23,6,3,8,5,1,0.0,-0.5,0.0,0.0,-0.24
1839298,730,31,10,1,3,3,5.6,0.0,0.0,12.67,5.53
1362888,70,13,4,4,4,1,1.0,0.5,0.0,3.0,0.69
5950567,36,9,7,5,9,1,0.14,0.4,0.22,0.0,0.23
6389484,57,9,3,17,14,1,0.0,0.24,0.0,0.0,0.11
124652,23,4,5,1,2,1,0.4,0.0,0.5,0.0,0.33
767098,447,15,10,2,7,1,3.0,2.0,0.29,19.0,2.75
5167207,202,14,16,8,50,6,0.44,0.63,0.22,1.0,0.36
8526074,52,10,1,8,47,1,0.0,0.75,0.02,0.0,0.12
4273561,108,8,5,1,18,2,-0.2,0.0,0.11,2.5,0.23
4266776,407,14,26,12,45,6,0.54,0.75,0.2,1.33,0.45
3040096,637,26,5,7,62,3,5.8,4.71,0.42,2.0,1.22
7824613,30,7,1,7,23,1,1.0,0.0,0.04,0.0,0.06
4505499,504,20,7,1,7,2,6.43,4.0,0.0,1.0,3.0
5858567,187,13,3,8,17,1,3.0,2.5,0.12,4.0,1.21
4147239,459,14,23,7,59,8,0.74,0.86,0.15,1.38,0.44
4019662,1125,21,2,4,12,1,37.5,7.5,0.0,75.0,9.47
5065813,9,5,1,6,12,1,0.0,-0.33,0.0,0.0,-0.1
4128236,144,7,2,1,2,1,4.5,0.0,0.5,9.0,3.17
146156,107,3,4,1,3,1,2.25,0.0,0.0,0.0,1.0
23478,36232,146,999,9,893,371,2.96,11.44,0.3,3.98,2.12
421469,104,6,9,1,6,1,0.78,0.0,0.0,1.0,0.47
1081431,378,14,3,7,5,1,0.0,10.71,0.0,0.0,4.69
2158573,28,7,1,1,3,1,2.0,0.0,0.0,0.0,0.33
3745041,694,21,20,1,23,9,2.25,0.0,0.13,2.78,1.38
5572951,68,9,4,15,24,1,0.0,0.47,0.04,0.0,0.18
9155924,75,9,1,11,25,1,1.0,0.27,0.08,1.0,0.18
1060159,2336,84,26,204,273,13,1.04,1.53,0.1,1.31,0.74
2803584,93,12,5,4,27,1,1.0,2.0,0.33,3.0,0.68
2286951,110,7,12,1,4,1,0.67,0.0,0.0,1.0,0.5
485865,56,8,1,8,5,1,0.0,1.38,0.2,0.0,0.8
703723,388,12,6,1,3,2,4.17,1.0,1.0,9.5,4.0
4222723,20,6,1,8,29,1,0.0,-0.25,0.0,0.0,-0.05
4765379,330,11,4,6,2,4,3.75,1.17,0.5,3.75,2.38
1966513,62,8,5,3,8,1,0.6,0.67,0.13,1.0,0.41
122101,6672,73,194,4,212,72,2.59,1.0,0.25,5.39,1.97
8829830,24,6,1,7,11,1,0.0,0.14,0.0,0.0,0.05
1240271,249,13,9,3,6,3,0.67,10.0,0.0,0.67,1.81
1077932,76,6,2,1,4,1,3.0,3.0,0.0,0.0,1.13
6714234,123,7,1,6,10,1,0.0,0.33,0.0,0.0,0.11
641545,114,14,1,7,7,1,0.0,3.0,0.29,0.0,1.44
600221,218,21,1,7,3,1,0.0,5.57,0.0,0.0,3.25
1590164,100,22,1,10,20,1,0.0,1.6,0.05,0.0,0.53
432853,291,29,16,32,90,9,0.44,0.75,0.06,0.56,0.28
3600331,40,7,1,3,6,1,0.0,0.67,0.0,0.0,0.18
6022609,82,10,3,7,11,2,0.0,1.0,0.0,0.0,0.3
3612323,201,19,2,22,56,1,1.0,1.32,0.0,2.0,0.41
20986,6145,162,36,81,142,10,5.11,9.1,0.33,13.3,4.09
1531367,256,18,12,6,17,1,0.92,0.33,0.12,0.0,0.42
909933,92,27,1,21,67,1,0.0,0.95,0.03,0.0,0.24
3645882,594,13,21,7,17,12,0.95,3.0,0.06,1.25,1.0
7169448,125,10,11,1,9,3,0.45,1.0,0.22,1.0,0.46
38100,2277,33,56,7,39,23,2.57,6.71,0.26,4.39,2.42
745855,764,55,4,92,151,2,0.5,1.23,0.02,0.5,0.48
7254414,47,4,1,4,7,1,1.0,0.75,0.0,1.0,0.38
6244477,24,8,1,12,32,1,0.0,-0.08,0.0,0.0,-0.02
308180,54,10,1,8,1,1,1.0,0.88,0.0,1.0,0.82
657226,41,6,1,3,3,1,0.0,2.67,0.33,0.0,1.13
3008684,1429,41,43,14,64,11,2.19,1.57,0.2,1.55,1.11
1154037,3527,58,40,30,268,23,7.0,1.6,0.54,10.74,1.99
2486535,203,22,7,35,41,1,0.43,0.8,0.0,1.0,0.38
1273912,352,9,11,1,14,5,1.18,0.0,0.64,3.4,1.26
8786098,157,7,7,1,26,1,1.71,0.0,0.08,0.0,0.4
1715474,169,16,2,8,11,1,0.5,3.63,0.0,0.0,1.36
197420,6818,204,116,198,368,40,2.6,2.91,0.24,5.63,1.65
2862142,220,6,32,1,25,5,0.38,0.0,0.08,1.4,0.33
789274,1114,48,44,29,61,16,1.25,1.41,0.1,1.94,0.89
4824627,1174,39,50,1,129,16,1.16,0.0,0.31,1.81,0.65
100243,3195,31,8,3,9,1,36.38,3.33,0.0,240.0,25.76
6792790,195,8,1,59,124,1,0.0,0.24,0.02,0.0,0.09
343365,28,8,1,6,4,1,0.0,0.83,0.0,0.0,0.42
3063510,344,14,6,24,43,1,0.17,2.33,0.07,0.0,0.81
1161058,473,24,17,32,59,5,0.41,1.31,0.02,0.6,0.47
1443276,391,19,7,19,68,3,0.71,1.79,0.07,1.0,0.48
2186220,178,23,2,11,39,1,0.0,2.73,0.1,0.0,0.64
921082,1426,73,40,70,196,18,1.55,1.64,0.13,1.44,0.71
5617084,84,10,2,2,8,1,2.5,0.5,0.0,0.0,0.46
1587525,897,38,24,1,52,10,2.83,0.0,0.42,5.5,1.67
6840243,40,8,1,17,23,1,0.0,0.18,0.09,0.0,0.12
2013117,298,34,8,75,214,1,0.0,0.52,0.03,0.0,0.15
1154412,41,2,1,1,1,1,4.0,0.0,0.0,0.0,1.0
4492515,485,14,1,3,7,1,29.0,6.67,0.43,29.0,6.75
1690529,492,18,1,7,15,1,0.0,9.86,0.0,0.0,2.88
2191057,496,12,22,2,29,10,1.0,1.5,0.07,1.4,0.65
5394134,203,14,2,17,16,2,0.0,2.12,0.0,0.0,0.97
3058225,14,7,1,4,12,1,0.0,-0.5,0.0,0.0,-0.11
1275190,86,3,10,1,6,3,0.4,0.0,20.33,0.67,6.4
978517,394,14,14,3,13,5,1.64,3.0,0.08,2.0,1.23
3980331,3143,36,94,1,255,42,2.24,10.0,0.27,3.33,1.09
1260382,85,14,1,15,45,1,1.0,0.73,0.0,1.0,0.21
8302975,24,9,1,7,19,1,0.0,-0.14,0.0,0.0,-0.04
112080,512,13,11,1,1,2,3.64,0.0,0.0,10.0,4.0
7015283,107,10,11,6,18,1,0.18,1.0,0.0,1.0,0.25
6721008,260,5,18,1,6,4,1.11,0.0,0.17,2.75,1.1
160718,2030,54,91,63,90,19,1.38,1.29,0.09,4.0,1.11
23578,244,5,7,1,3,1,0.71,0.0,0.33,1.0,0.58
849053,814,16,18,1,4,3,3.5,0.0,0.25,7.33,3.31
8420731,82,6,1,20,32,1,0.0,0.55,0.09,0.0,0.26
5054909,153,11,1,12,15,1,2.0,1.17,0.0,0.0,0.55
239191,2913,57,63,30,82,29,3.41,1.47,0.05,4.86,1.98
9874983,656,11,12,1,38,9,1.0,0.0,0.11,1.11,0.43
821489,85,14,1,6,20,1,0.0,2.17,0.05,0.0,0.5
1230302,1363,33,43,4,101,23,1.81,1.75,0.31,2.96,1.08
1786302,175,9,14,1,23,6,0.57,0.0,0.17,1.0,0.41
3776297,193,15,2,43,66,1,0.0,0.56,0.06,0.0,0.25
7979821,114,8,6,2,9,3,0.83,1.5,0.11,1.67,0.7
5615572,33,5,1,2,3,1,1.0,2.0,0.0,0.0,0.71
6075312,7,3,6,1,2,1,-0.17,0.0,0.0,0.0,-0.1
2550732,683,32,31,18,77,8,1.35,1.06,0.21,3.88,0.81
4413748,4,2,1,2,3,1,0.0,-0.5,0.0,0.0,-0.14
3849475,92,17,1,21,55,1,0.0,0.29,0.0,0.0,0.08
427525,548,53,13,47,151,9,0.23,1.6,0.03,0.33,0.39
470017,1001,26,1,6,5,1,0.0,27.17,0.4,0.0,12.69
5367543,9,9,1,17,3,1,0.0,-0.12,0.0,0.0,-0.09
10302775,49,7,1,1,48,1,0.0,-1.0,0.02,0.0,0.0
6753444,812,26,40,6,50,15,0.93,2.5,0.2,1.67,0.78
568688,24,10,1,4,5,1,0.0,1.0,0.0,0.0,0.36
7699233,186,13,19,2,32,4,0.58,0.5,0.03,0.75,0.28
9514156,67,11,4,8,31,3,0.0,0.0,0.0,0.0,0.0
36613,83,9,3,2,2,1,1.33,4.0,2.0,0.0,2.0
282689,178,7,2,1,1,1,1.0,1.0,0.0,0.0,0.6
60461,373,39,2,11,8,1,2.5,5.27,0.0,0.0,2.86
136536,104,7,3,3,1,1,1.67,3.0,0.0,0.0,1.75
110833,1420,36,9,7,18,2,7.89,16.57,0.56,7.0,5.86
5135032,24,4,1,5,4,1,0.0,0.4,0.0,0.0,0.18
803069,795,51,1,24,18,1,0.0,6.08,0.0,0.0,3.32
2491929,12,8,1,5,11,1,0.0,0.0,0.0,0.0,0.0
1506394,161,23,5,16,31,1,0.6,1.5,0.0,0.0,0.51
1085253,1741,43,55,21,93,9,2.29,0.9,0.1,1.44,0.94
643166,132,12,6,12,32,1,0.83,0.58,0.06,0.0,0.27
1641740,1139,19,9,5,20,4,5.89,3.2,0.15,9.5,2.89
6331459,106,11,3,9,20,1,1.33,0.67,0.0,1.0,0.33
766802,88,9,1,5,1,1,1.0,2.6,0.0,0.0,1.75
1191190,406,45,1,39,114,1,0.0,1.18,0.01,0.0,0.3
2989913,283,26,10,81,175,5,0.4,0.68,0.1,0.8,0.3
523980,912,34,32,8,59,6,1.13,7.5,0.76,0.5,1.37
2929488,767,27,35,15,84,17,0.77,1.07,0.35,1.06,0.6
793861,5338,51,223,16,443,89,1.4,4.44,0.21,1.72,0.82
1560794,1261,38,20,10,23,6,4.1,5.0,0.13,7.33,3.03
821615,62,11,3,10,17,1,0.0,1.1,0.0,0.0,0.35
2862398,810,12,43,1,13,14,1.07,0.0,1.15,1.5,1.15
115759,143,7,8,2,5,1,1.25,3.0,0.0,1.0,1.06
2670535,79,7,2,5,12,1,2.5,-0.8,0.0,0.0,0.05
247648,1967,35,35,3,61,11,4.63,1.33,0.41,3.82,2.12
2105472,263,19,3,7,10,1,3.67,3.14,0.2,0.0,1.67
1133675,37,7,1,4,6,1,0.0,1.25,0.0,0.0,0.42
2540984,1097,12,1,1,1,1,104.0,0.0,0.0,0.0,26.0
2054164,97,16,9,17,66,1,0.44,0.12,0.03,3.0,0.12
3989672,28,6,1,6,2,1,0.0,0.83,0.0,0.0,0.5
1016822,298,28,18,24,51,12,1.17,0.33,0.02,0.58,0.35
3946487,296,13,8,1,5,1,2.13,15.0,0.0,1.0,2.2
1504572,188,13,2,5,9,1,0.0,7.2,0.44,0.0,2.35
958544,123,6,9,3,13,4,0.56,0.67,0.23,1.0,0.48
589001,668,14,14,1,6,2,0.29,0.0,0.17,1.0,0.3
1830133,600,11,27,5,37,10,1.22,0.4,0.49,2.3,0.96
23788,736,8,4,1,1,1,14.5,0.0,0.0,4.0,8.86
374653,501,26,16,5,8,2,1.5,6.8,4.75,4.5,3.39
7496663,379,16,21,3,34,10,0.57,0.0,0.41,0.7,0.49
1223154,139,20,11,32,68,3,0.27,0.41,0.03,0.0,0.16
344646,8099,31,41,1,32,18,18.1,0.0,0.88,37.61,15.73
1578872,1466,92,11,203,242,9,1.0,1.07,0.04,0.56,0.52
931841,191,3,4,1,1,1,4.5,0.0,0.0,0.0,2.57
1584640,101,11,1,7,13,1,0.0,2.43,0.08,0.0,0.82
258809,4694,106,66,57,219,26,4.48,3.72,1.27,8.85,2.76
6905646,63,9,1,15,27,1,0.0,0.47,0.07,0.0,0.2
1529568,91,3,4,1,2,1,2.25,0.0,0.0,0.0,1.13
3232714,332,20,7,11,5,4,0.43,3.27,0.0,0.75,1.56
232064,9894,39,21,1,5,3,50.48,0.0,0.8,54.0,40.87
1717342,525,12,17,1,18,6,1.82,0.0,0.06,3.17,1.21
3460819,146,4,10,1,11,1,1.3,0.0,0.09,0.0,0.61
829941,2361,37,38,2,19,16,4.53,26.5,0.68,7.56,4.79
4072786,179,10,9,7,18,3,0.78,0.86,0.0,0.67,0.41
2356555,239,21,4,34,47,1,0.0,1.12,0.0,0.0,0.44
1768670,14,3,4,5,4,1,0.0,0.4,0.0,0.0,0.14
1171405,622,62,7,116,116,3,1.71,1.36,0.07,3.33,0.78
1022931,2147,29,37,3,25,22,4.11,2.33,0.16,4.0,2.89
2049132,135,10,5,8,44,3,1.4,0.75,0.0,1.0,0.27
4183622,124,16,7,11,27,2,0.14,1.18,0.04,0.5,0.34
2659972,1877,82,47,63,439,17,2.38,1.05,0.04,6.06,0.52
2654678,3841,68,97,29,172,35,3.19,1.86,0.28,2.43,1.49
3063269,585,20,22,7,46,10,1.82,1.0,0.07,2.2,0.85
243453,2038,102,33,103,160,20,2.48,2.43,0.09,3.65,1.33
688331,1550,25,50,5,70,29,2.0,3.8,0.23,2.79,1.4
2160767,19,8,1,3,1,1,0.0,0.33,0.0,0.0,0.17
3989236,660,23,39,1,62,12,0.77,3.0,0.23,0.92,0.51
4851248,79,5,4,1,6,1,1.75,0.0,0.0,0.0,0.58
1978412,355,11,11,2,5,4,1.73,0.0,0.0,1.75,1.18
4088675,851,18,11,2,4,1,6.18,0.0,0.75,1.0,4.0
1458387,469,37,8,16,76,6,1.75,2.38,0.07,0.83,0.58
1891836,235,14,1,16,37,1,0.0,1.44,0.05,0.0,0.45
4652781,25,10,1,12,27,1,0.0,0.25,0.04,0.0,0.1
5725721,43,8,1,5,3,1,0.0,0.8,0.0,0.0,0.4
2375022,25,10,3,14,25,1,0.0,0.21,0.04,0.0,0.09
982354,215,20,6,24,55,3,0.83,1.0,0.02,1.33,0.39
757968,41,12,1,17,53,1,0.0,0.18,0.0,0.0,0.04
5945193,342,14,39,8,51,7,0.44,0.5,0.1,2.0,0.38
961950,379,39,7,50,108,3,1.57,1.42,0.11,1.67,0.59
4276650,935,30,63,7,90,12,0.7,0.14,0.02,1.5,0.38
1890801,60,8,1,3,7,1,3.0,1.0,0.0,0.0,0.5
9303953,15,7,1,6,49,1,0.0,0.33,0.02,0.0,0.05
7229359,144,9,1,1,35,1,0.0,0.0,0.03,0.0,0.03
4081379,43,7,5,4,24,1,0.4,0.0,0.0,1.0,0.09
2868005,144,7,7,1,5,2,1.57,0.0,0.0,0.5,0.8
179335,2178,77,40,34,86,12,3.08,3.82,0.71,3.83,2.09
1873230,98,11,10,32,75,2,0.4,0.19,0.03,0.0,0.1
481344,30,11,1,5,3,1,0.0,0.8,0.0,0.0,0.4
124780,242,16,1,5,7,1,0.0,9.0,0.29,0.0,3.36
57652,811,21,8,3,8,2,7.87,1.33,0.13,1.5,3.38
10561460,4380,19,1,1,735,1,0.0,0.0,0.19,0.0,0.19
2180506,487,15,34,8,50,8,0.68,-0.12,0.06,1.38,0.36
1128545,201,22,1,6,25,1,2.0,5.67,0.04,0.0,1.12
25138,895,48,21,32,64,9,1.52,2.94,0.16,1.56,1.19
6065134,146,9,12,1,28,4,0.58,1.0,0.11,1.0,0.33
2292916,201,14,11,4,5,3,1.73,0.5,0.0,4.0,1.43
3545251,90,13,1,22,24,1,0.0,0.41,0.08,0.0,0.23
110852,59,14,1,17,16,1,0.0,0.47,0.0,0.0,0.23
632487,562,27,14,6,22,7,1.5,6.0,0.09,1.0,1.35
128353,91,8,2,2,2,1,2.5,2.0,0.0,4.0,1.86
440053,58,7,1,1,3,1,0.0,11.0,0.33,0.0,2.0
766747,159,12,9,21,43,6,0.22,0.81,0.02,0.0,0.25
2606076,7,4,1,6,6,1,0.0,0.0,0.0,0.0,0.0
778900,101,17,1,6,3,1,2.0,1.83,0.0,0.0,1.18
7830461,80,7,2,17,18,1,0.5,0.12,0.11,1.0,0.16
8223653,10,6,2,3,6,1,0.0,-0.67,0.0,0.0,-0.17
12043,3266,39,79,3,83,14,3.44,2.0,0.95,9.64,2.75
5842403,97,7,23,1,30,1,0.3,0.0,0.1,0.0,0.18
2726071,23,5,1,7,42,1,0.0,-0.14,0.0,0.0,-0.02
1611708,1504,47,14,24,60,7,1.43,9.38,0.7,0.71,2.78
5282746,36,6,1,1,1,1,3.0,1.0,0.0,0.0,1.0
2501967,62,13,6,5,7,1,0.0,0.8,0.0,1.0,0.26
2620644,130,22,1,24,32,1,0.0,0.83,0.03,0.0,0.36
7018564,182,13,3,20,38,1,0.33,0.3,0.03,1.0,0.15
1823225,2010,20,132,6,265,32,0.95,2.0,0.28,1.66,0.6
3662095,10,4,1,3,2,1,0.0,0.0,0.5,0.0,0.14
4690173,43,12,5,21,45,3,0.0,0.24,0.0,0.0,0.07
2926992,671,38,13,62,165,5,0.62,0.9,0.18,0.8,0.4
4272822,58,4,7,1,1,3,0.14,0.0,0.0,0.33,0.17
2677002,90,11,8,7,29,1,0.88,-0.29,0.17,1.0,0.24
3208640,6699,54,474,2,772,156,0.82,1.0,0.18,1.27,0.52
581076,6296,88,252,89,509,42,1.25,2.67,0.87,2.38,1.23
2682064,29,14,4,6,15,4,0.25,0.33,0.0,0.25,0.14
5353250,66,2,10,1,6,1,0.5,0.0,0.5,1.0,0.5
